customer_id,event_date,event_name
24.0,2014-02-24 00:00:00,engagement_event
24.0,2014-02-25 00:00:00,engagement_event
24.0,2014-03-15 00:00:00,engagement_event
24.0,2014-03-19 00:00:00,engagement_event
24.0,2014-03-23 00:00:00,engagement_event
24.0,2014-03-28 00:00:00,engagement_event
24.0,2014-04-21 00:00:00,engagement_event
24.0,2014-04-28 00:00:00,engagement_event
24.0,2014-05-15 00:00:00,engagement_event
24.0,2014-05-16 00:00:00,engagement_event
24.0,2014-05-22 00:00:00,engagement_event
24.0,2014-05-25 00:00:00,engagement_event
24.0,2014-06-25 00:00:00,engagement_event
24.0,2014-07-14 00:00:00,engagement_event
24.0,2014-07-27 00:00:00,engagement_event
24.0,2014-08-23 00:00:00,engagement_event
24.0,2014-08-27 00:00:00,engagement_event
24.0,2014-09-20 00:00:00,engagement_event
24.0,2014-09-25 00:00:00,engagement_event
24.0,2014-10-16 00:00:00,engagement_event
24.0,2014-10-18 00:00:00,engagement_event
24.0,2014-10-25 00:00:00,engagement_event
25.0,2014-01-11 00:00:00,engagement_event
25.0,2014-01-22 00:00:00,engagement_event
25.0,2014-01-22 00:00:00,engagement_event
25.0,2014-01-25 00:00:00,engagement_event
25.0,2014-02-13 00:00:00,engagement_event
25.0,2014-02-18 00:00:00,engagement_event
25.0,2014-02-21 00:00:00,engagement_event
25.0,2014-02-24 00:00:00,engagement_event
25.0,2014-02-24 00:00:00,engagement_event
25.0,2014-02-27 00:00:00,engagement_event
25.0,2014-03-19 00:00:00,engagement_event
25.0,2014-03-24 00:00:00,engagement_event
25.0,2014-03-25 00:00:00,engagement_event
25.0,2014-04-08 00:00:00,engagement_event
25.0,2014-04-27 00:00:00,engagement_event
25.0,2014-05-05 00:00:00,engagement_event
25.0,2014-05-14 00:00:00,engagement_event
25.0,2014-05-15 00:00:00,engagement_event
25.0,2014-05-22 00:00:00,engagement_event
25.0,2014-05-23 00:00:00,engagement_event
25.0,2014-05-27 00:00:00,engagement_event
25.0,2014-06-28 00:00:00,engagement_event
25.0,2014-07-11 00:00:00,engagement_event
25.0,2014-07-20 00:00:00,engagement_event
25.0,2014-07-26 00:00:00,engagement_event
25.0,2014-08-07 00:00:00,engagement_event
25.0,2014-08-28 00:00:00,engagement_event
25.0,2014-09-10 00:00:00,engagement_event
25.0,2014-09-27 00:00:00,engagement_event
25.0,2014-10-22 00:00:00,engagement_event
25.0,2014-10-28 00:00:00,engagement_event
26.0,2014-01-20 00:00:00,engagement_event
26.0,2014-01-23 00:00:00,engagement_event
26.0,2014-01-25 00:00:00,engagement_event
26.0,2014-02-22 00:00:00,engagement_event
26.0,2014-02-24 00:00:00,engagement_event
26.0,2014-02-28 00:00:00,engagement_event
26.0,2014-03-22 00:00:00,engagement_event
26.0,2014-03-26 00:00:00,engagement_event
26.0,2014-04-18 00:00:00,engagement_event
26.0,2014-04-27 00:00:00,engagement_event
26.0,2014-05-16 00:00:00,engagement_event
26.0,2014-05-23 00:00:00,engagement_event
26.0,2014-05-24 00:00:00,engagement_event
26.0,2014-05-26 00:00:00,engagement_event
26.0,2014-06-25 00:00:00,engagement_event
26.0,2014-07-26 00:00:00,engagement_event
26.0,2014-08-27 00:00:00,engagement_event
26.0,2014-09-27 00:00:00,engagement_event
26.0,2014-10-15 00:00:00,engagement_event
26.0,2014-10-25 00:00:00,engagement_event
27.0,2014-01-21 00:00:00,engagement_event
27.0,2014-01-26 00:00:00,engagement_event
27.0,2014-02-24 00:00:00,engagement_event
27.0,2014-02-25 00:00:00,engagement_event
27.0,2014-03-24 00:00:00,engagement_event
27.0,2014-03-27 00:00:00,engagement_event
27.0,2014-04-22 00:00:00,engagement_event
27.0,2014-04-24 00:00:00,engagement_event
27.0,2014-04-25 00:00:00,engagement_event
27.0,2014-05-24 00:00:00,engagement_event
27.0,2014-05-27 00:00:00,engagement_event
27.0,2014-06-24 00:00:00,engagement_event
27.0,2014-06-26 00:00:00,engagement_event
27.0,2014-07-25 00:00:00,engagement_event
27.0,2014-08-27 00:00:00,engagement_event
27.0,2014-09-25 00:00:00,engagement_event
27.0,2014-10-28 00:00:00,engagement_event
28.0,2014-01-25 00:00:00,engagement_event
28.0,2014-02-22 00:00:00,engagement_event
28.0,2014-02-22 00:00:00,engagement_event
28.0,2014-02-27 00:00:00,engagement_event
28.0,2014-03-26 00:00:00,engagement_event
28.0,2014-04-22 00:00:00,engagement_event
28.0,2014-04-24 00:00:00,engagement_event
28.0,2014-04-28 00:00:00,engagement_event
28.0,2014-05-22 00:00:00,engagement_event
28.0,2014-05-27 00:00:00,engagement_event
28.0,2014-06-24 00:00:00,engagement_event
28.0,2014-06-28 00:00:00,engagement_event
28.0,2014-07-22 00:00:00,engagement_event
28.0,2014-07-25 00:00:00,engagement_event
28.0,2014-08-21 00:00:00,engagement_event
28.0,2014-08-27 00:00:00,engagement_event
28.0,2014-09-28 00:00:00,engagement_event
28.0,2014-10-26 00:00:00,engagement_event
29.0,2014-01-11 00:00:00,engagement_event
29.0,2014-01-19 00:00:00,engagement_event
29.0,2014-01-20 00:00:00,engagement_event
29.0,2014-01-27 00:00:00,engagement_event
29.0,2014-02-17 00:00:00,engagement_event
29.0,2014-02-27 00:00:00,engagement_event
29.0,2014-03-04 00:00:00,engagement_event
29.0,2014-03-06 00:00:00,engagement_event
29.0,2014-03-11 00:00:00,engagement_event
29.0,2014-03-25 00:00:00,engagement_event
29.0,2014-04-16 00:00:00,engagement_event
29.0,2014-04-26 00:00:00,engagement_event
29.0,2014-05-09 00:00:00,engagement_event
29.0,2014-05-14 00:00:00,engagement_event
29.0,2014-05-25 00:00:00,engagement_event
29.0,2014-06-18 00:00:00,engagement_event
29.0,2014-06-21 00:00:00,engagement_event
29.0,2014-06-23 00:00:00,engagement_event
29.0,2014-06-24 00:00:00,engagement_event
29.0,2014-06-26 00:00:00,engagement_event
29.0,2014-07-14 00:00:00,engagement_event
29.0,2014-07-19 00:00:00,engagement_event
29.0,2014-07-22 00:00:00,engagement_event
29.0,2014-07-22 00:00:00,engagement_event
29.0,2014-07-26 00:00:00,engagement_event
29.0,2014-08-06 00:00:00,engagement_event
29.0,2014-08-27 00:00:00,engagement_event
29.0,2014-09-26 00:00:00,engagement_event
29.0,2014-10-16 00:00:00,engagement_event
29.0,2014-10-23 00:00:00,engagement_event
29.0,2014-10-25 00:00:00,engagement_event
30.0,2014-01-25 00:00:00,engagement_event
30.0,2014-02-05 00:00:00,engagement_event
30.0,2014-02-21 00:00:00,engagement_event
30.0,2014-02-27 00:00:00,engagement_event
30.0,2014-03-11 00:00:00,engagement_event
30.0,2014-03-23 00:00:00,engagement_event
30.0,2014-03-26 00:00:00,engagement_event
30.0,2014-04-20 00:00:00,engagement_event
30.0,2014-04-25 00:00:00,engagement_event
30.0,2014-05-06 00:00:00,engagement_event
30.0,2014-05-16 00:00:00,engagement_event
30.0,2014-05-17 00:00:00,engagement_event
30.0,2014-05-27 00:00:00,engagement_event
30.0,2014-06-23 00:00:00,engagement_event
30.0,2014-06-26 00:00:00,engagement_event
30.0,2014-07-12 00:00:00,engagement_event
30.0,2014-07-26 00:00:00,engagement_event
30.0,2014-08-11 00:00:00,engagement_event
30.0,2014-08-28 00:00:00,engagement_event
30.0,2014-09-26 00:00:00,engagement_event
30.0,2014-10-26 00:00:00,engagement_event
31.0,2014-01-16 00:00:00,engagement_event
31.0,2014-01-28 00:00:00,engagement_event
31.0,2014-02-27 00:00:00,engagement_event
31.0,2014-03-17 00:00:00,engagement_event
31.0,2014-03-23 00:00:00,engagement_event
31.0,2014-03-24 00:00:00,engagement_event
31.0,2014-03-26 00:00:00,engagement_event
31.0,2014-04-25 00:00:00,engagement_event
31.0,2014-05-17 00:00:00,engagement_event
31.0,2014-05-23 00:00:00,engagement_event
31.0,2014-05-25 00:00:00,engagement_event
31.0,2014-06-19 00:00:00,engagement_event
31.0,2014-06-26 00:00:00,engagement_event
31.0,2014-07-16 00:00:00,engagement_event
31.0,2014-07-17 00:00:00,engagement_event
31.0,2014-07-23 00:00:00,engagement_event
31.0,2014-07-28 00:00:00,engagement_event
31.0,2014-08-16 00:00:00,engagement_event
31.0,2014-08-17 00:00:00,engagement_event
31.0,2014-08-27 00:00:00,engagement_event
31.0,2014-09-24 00:00:00,engagement_event
31.0,2014-09-25 00:00:00,engagement_event
31.0,2014-10-17 00:00:00,engagement_event
31.0,2014-10-21 00:00:00,engagement_event
31.0,2014-10-26 00:00:00,engagement_event
32.0,2014-01-25 00:00:00,engagement_event
32.0,2014-02-24 00:00:00,engagement_event
32.0,2014-02-26 00:00:00,engagement_event
32.0,2014-03-27 00:00:00,engagement_event
32.0,2014-04-19 00:00:00,engagement_event
32.0,2014-04-25 00:00:00,engagement_event
32.0,2014-05-25 00:00:00,engagement_event
32.0,2014-06-20 00:00:00,engagement_event
32.0,2014-06-28 00:00:00,engagement_event
32.0,2014-07-22 00:00:00,engagement_event
32.0,2014-07-27 00:00:00,engagement_event
32.0,2014-08-21 00:00:00,engagement_event
32.0,2014-08-22 00:00:00,engagement_event
32.0,2014-08-25 00:00:00,engagement_event
32.0,2014-09-26 00:00:00,engagement_event
32.0,2014-10-17 00:00:00,engagement_event
32.0,2014-10-27 00:00:00,engagement_event
33.0,2014-01-15 00:00:00,engagement_event
33.0,2014-01-22 00:00:00,engagement_event
33.0,2014-01-23 00:00:00,engagement_event
33.0,2014-01-28 00:00:00,engagement_event
33.0,2014-02-23 00:00:00,engagement_event
33.0,2014-02-24 00:00:00,engagement_event
33.0,2014-02-26 00:00:00,engagement_event
33.0,2014-03-14 00:00:00,engagement_event
33.0,2014-03-17 00:00:00,engagement_event
33.0,2014-03-24 00:00:00,engagement_event
33.0,2014-03-28 00:00:00,engagement_event
33.0,2014-04-21 00:00:00,engagement_event
33.0,2014-04-27 00:00:00,engagement_event
33.0,2014-05-13 00:00:00,engagement_event
33.0,2014-05-16 00:00:00,engagement_event
33.0,2014-05-19 00:00:00,engagement_event
33.0,2014-05-25 00:00:00,engagement_event
33.0,2014-06-16 00:00:00,engagement_event
33.0,2014-06-27 00:00:00,engagement_event
33.0,2014-07-13 00:00:00,engagement_event
33.0,2014-07-16 00:00:00,engagement_event
33.0,2014-07-22 00:00:00,engagement_event
33.0,2014-07-23 00:00:00,engagement_event
33.0,2014-07-28 00:00:00,engagement_event
33.0,2014-08-26 00:00:00,engagement_event
33.0,2014-09-19 00:00:00,engagement_event
33.0,2014-09-19 00:00:00,engagement_event
33.0,2014-09-20 00:00:00,engagement_event
33.0,2014-09-27 00:00:00,engagement_event
33.0,2014-10-20 00:00:00,engagement_event
33.0,2014-10-24 00:00:00,engagement_event
33.0,2014-10-25 00:00:00,engagement_event
34.0,2014-01-26 00:00:00,engagement_event
34.0,2014-02-27 00:00:00,engagement_event
34.0,2014-03-28 00:00:00,engagement_event
34.0,2014-04-27 00:00:00,engagement_event
34.0,2014-05-27 00:00:00,engagement_event
34.0,2014-06-27 00:00:00,engagement_event
34.0,2014-07-26 00:00:00,engagement_event
34.0,2014-08-28 00:00:00,engagement_event
34.0,2014-09-25 00:00:00,engagement_event
34.0,2014-10-26 00:00:00,engagement_event
35.0,2014-01-28 00:00:00,engagement_event
35.0,2014-02-27 00:00:00,engagement_event
35.0,2014-03-25 00:00:00,engagement_event
35.0,2014-04-25 00:00:00,engagement_event
35.0,2014-05-26 00:00:00,engagement_event
35.0,2014-06-26 00:00:00,engagement_event
35.0,2014-07-27 00:00:00,engagement_event
35.0,2014-08-25 00:00:00,engagement_event
35.0,2014-09-24 00:00:00,engagement_event
35.0,2014-09-25 00:00:00,engagement_event
35.0,2014-10-27 00:00:00,engagement_event
36.0,2014-01-22 00:00:00,engagement_event
36.0,2014-01-25 00:00:00,engagement_event
36.0,2014-02-26 00:00:00,engagement_event
36.0,2014-03-15 00:00:00,engagement_event
36.0,2014-03-25 00:00:00,engagement_event
36.0,2014-04-26 00:00:00,engagement_event
36.0,2014-05-19 00:00:00,engagement_event
36.0,2014-05-21 00:00:00,engagement_event
36.0,2014-05-21 00:00:00,engagement_event
36.0,2014-05-22 00:00:00,engagement_event
36.0,2014-05-23 00:00:00,engagement_event
36.0,2014-05-24 00:00:00,engagement_event
36.0,2014-05-24 00:00:00,engagement_event
36.0,2014-05-26 00:00:00,engagement_event
36.0,2014-06-22 00:00:00,engagement_event
36.0,2014-06-27 00:00:00,engagement_event
36.0,2014-07-07 00:00:00,engagement_event
36.0,2014-07-15 00:00:00,engagement_event
36.0,2014-07-25 00:00:00,engagement_event
36.0,2014-08-07 00:00:00,engagement_event
36.0,2014-08-17 00:00:00,engagement_event
36.0,2014-08-18 00:00:00,engagement_event
36.0,2014-08-20 00:00:00,engagement_event
36.0,2014-08-25 00:00:00,engagement_event
36.0,2014-09-24 00:00:00,engagement_event
36.0,2014-09-25 00:00:00,engagement_event
36.0,2014-10-28 00:00:00,engagement_event
37.0,2014-01-22 00:00:00,engagement_event
37.0,2014-01-26 00:00:00,engagement_event
37.0,2014-02-11 00:00:00,engagement_event
37.0,2014-02-13 00:00:00,engagement_event
37.0,2014-02-24 00:00:00,engagement_event
37.0,2014-02-26 00:00:00,engagement_event
37.0,2014-03-26 00:00:00,engagement_event
37.0,2014-04-10 00:00:00,engagement_event
37.0,2014-04-11 00:00:00,engagement_event
37.0,2014-04-15 00:00:00,engagement_event
37.0,2014-04-21 00:00:00,engagement_event
37.0,2014-04-24 00:00:00,engagement_event
37.0,2014-04-26 00:00:00,engagement_event
37.0,2014-05-27 00:00:00,engagement_event
37.0,2014-06-15 00:00:00,engagement_event
37.0,2014-06-15 00:00:00,engagement_event
37.0,2014-06-21 00:00:00,engagement_event
37.0,2014-06-23 00:00:00,engagement_event
37.0,2014-06-24 00:00:00,engagement_event
37.0,2014-06-26 00:00:00,engagement_event
37.0,2014-07-27 00:00:00,engagement_event
37.0,2014-08-23 00:00:00,engagement_event
37.0,2014-08-25 00:00:00,engagement_event
37.0,2014-09-25 00:00:00,engagement_event
37.0,2014-10-27 00:00:00,engagement_event
38.0,2014-01-11 00:00:00,engagement_event
38.0,2014-01-13 00:00:00,engagement_event
38.0,2014-01-17 00:00:00,engagement_event
38.0,2014-01-24 00:00:00,engagement_event
38.0,2014-01-27 00:00:00,engagement_event
38.0,2014-02-13 00:00:00,engagement_event
38.0,2014-02-21 00:00:00,engagement_event
38.0,2014-02-22 00:00:00,engagement_event
38.0,2014-02-25 00:00:00,engagement_event
38.0,2014-03-19 00:00:00,engagement_event
38.0,2014-03-28 00:00:00,engagement_event
38.0,2014-04-16 00:00:00,engagement_event
38.0,2014-04-20 00:00:00,engagement_event
38.0,2014-04-27 00:00:00,engagement_event
38.0,2014-05-13 00:00:00,engagement_event
38.0,2014-05-28 00:00:00,engagement_event
38.0,2014-06-21 00:00:00,engagement_event
38.0,2014-06-22 00:00:00,engagement_event
38.0,2014-06-24 00:00:00,engagement_event
38.0,2014-06-25 00:00:00,engagement_event
38.0,2014-07-19 00:00:00,engagement_event
38.0,2014-07-23 00:00:00,engagement_event
38.0,2014-07-26 00:00:00,engagement_event
38.0,2014-08-17 00:00:00,engagement_event
38.0,2014-08-27 00:00:00,engagement_event
